region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
77536,Texas,29.7340537,29.6639026,-95.0881464,-95.1469534,29.68673932,-95.11799664,1064.2,11340,97.00173453,96.5599455,110242,247071,119397,197642,394384,62,1068736,15.5,267184,30545668.09,81884336.1,35487050.45,60185919.3,128819439.9,18921.97825,336922413.8,"[[0,594],[5,2007],[10,2806],[15,2747],[20,1662],[25,622],[30,231],[35,97],[40,67],[45,54],[50,32],[55,27],[60,32],[65,18],[70,21],[75,15],[80,15],[85,14],[90,15],[95,15],[100,8],[105,8],[110,13],[115,6],[120,11],[125,7],[130,6],[135,2],[140,2],[145,7],[150,7],[155,8],[160,5],[165,2],[170,5],[175,5],[180,6],[185,5],[190,1],[195,3],[200,4],[205,6],[210,1],[215,3],[220,2],[225,8],[230,7],[235,5],[240,2],[245,1],[250,3],[255,1],[265,3],[270,3],[280,3],[295,1],[300,3],[315,3],[325,1],[330,3],[335,5],[340,2],[350,2],[360,1],[375,1],[385,2],[390,3],[410,1],[415,1],[425,1],[430,1],[435,2],[440,1],[450,2],[455,1],[460,2],[470,1],[480,1],[485,2],[490,1],[520,2],[550,1],[580,1],[585,1],[615,2],[720,1],[725,1],[735,1],[785,1],[805,1],[825,2],[860,1],[880,1],[885,2],[955,1],[960,2],[965,1],[1030,1],[1055,2],[1085,1],[1100,1],[1120,1],[1140,1],[1170,1],[1200,1],[1460,1],[1770,1],[1980,1],[2245,1],[3175,1]]",163840.804,16
77539,Texas,29.505566,29.4118867,-94.9102481,-95.2076153,29.46360028,-95.04226884,1099.9,14496,91.45725856,87.92381877,79354,244087,141414,214321,312339,47,991515,11.75,247878.75,22907395.36,81564228.33,42564188.16,67287849.64,103287387.2,14839.26431,317611048.7,"[[0,1839],[5,3739],[10,4112],[15,2378],[20,1029],[25,523],[30,194],[35,118],[40,78],[45,54],[50,41],[55,35],[60,35],[65,20],[70,24],[75,25],[80,26],[85,22],[90,13],[95,11],[100,13],[105,14],[110,6],[115,11],[120,14],[125,10],[130,8],[135,7],[140,10],[150,3],[155,5],[160,1],[165,2],[175,1],[180,4],[185,1],[190,3],[195,2],[200,2],[215,2],[220,1],[225,5],[235,1],[245,2],[250,2],[255,1],[265,2],[270,1],[275,2],[280,2],[285,1],[300,2],[330,1],[335,2],[340,1],[350,1],[355,2],[360,1],[365,1],[370,1],[375,1],[385,1],[390,1],[395,1],[400,2],[415,3],[435,1],[450,1],[465,1],[470,1],[820,1],[835,1],[865,1],[870,1],[960,1],[990,1],[1005,1],[1105,1],[1245,1],[1300,1],[1325,1],[1360,1],[1820,1],[1855,1],[2225,1],[2650,1]]",154449.9489,21
77541,Texas,29.1391953,28.896821,-95.1235414,-95.5314022,28.97723664,-95.35127282,1093.95,6717,69.95159729,92.95599225,74445,87434,78537,78805,343299,51,662520,12.75,165630,22154540.69,30971288.81,25667362.88,25302908.91,117459912,16514.73322,221556013.3,"[[0,656],[5,1681],[10,1662],[15,1003],[20,548],[25,265],[30,143],[35,100],[40,76],[45,65],[50,44],[55,52],[60,35],[65,38],[70,31],[75,26],[80,16],[85,21],[90,17],[95,19],[100,26],[105,8],[110,19],[115,10],[120,8],[125,14],[130,3],[135,4],[140,4],[145,3],[150,6],[155,2],[160,2],[165,1],[170,8],[175,1],[180,5],[185,2],[190,8],[195,3],[200,4],[205,2],[210,2],[215,1],[220,3],[230,4],[235,3],[240,2],[245,3],[250,3],[255,2],[260,3],[265,1],[270,1],[275,3],[280,1],[285,1],[295,3],[315,1],[330,1],[335,1],[340,2],[350,2],[355,1],[360,1],[375,1],[380,1],[385,1],[395,1],[405,1],[435,1],[450,1],[470,1],[505,1],[535,1],[555,1],[560,1],[580,2],[595,1],[620,1],[635,1],[715,1],[720,1],[740,1],[745,1],[830,1],[845,1],[910,1],[1025,1],[1135,1],[1390,1],[1905,1],[2065,1],[2235,1],[2955,1]]",107739.6869,3
77545,Texas,29.5606102,29.5084349,-95.4351776,-95.5119929,29.5315223,-95.4739461,1065.069601,7540,91.29451668,93.374613,40114,128410,91119,121576,67901,51,449120,12.75,112280,11208665.76,43666898.15,27592040.25,37113586.12,22301402.18,16158.28501,141882592.5,"[[0,577],[5,1787],[10,2378],[15,1649],[20,712],[25,244],[30,68],[35,25],[40,13],[45,12],[50,12],[55,8],[60,3],[65,3],[70,4],[75,4],[80,2],[85,2],[90,2],[95,4],[100,1],[105,2],[110,3],[115,1],[125,2],[130,2],[135,2],[140,1],[145,1],[155,1],[165,1],[190,1],[195,2],[200,1],[205,1],[325,1],[395,1],[420,1],[685,1],[825,1],[855,1],[895,1],[995,1],[1080,1]]",68995.58198,12
77546,Texas,29.5748933,29.4598519,-95.1458946,-95.2334174,29.51862133,-95.1906306,1085.087877,17237,95.90385738,95.3637621,106548,352462,254671,274357,292169,53,1280207,13.25,320051.75,29981956.79,114081688.4,76673100.83,85015074.17,96043003.98,16403.55722,401794824.2,"[[0,1292],[5,3982],[10,4572],[15,3508],[20,1972],[25,782],[30,313],[35,169],[40,114],[45,98],[50,60],[55,58],[60,32],[65,44],[70,15],[75,17],[80,13],[85,9],[90,13],[95,5],[100,12],[105,10],[110,8],[115,13],[120,10],[125,8],[130,5],[135,3],[140,3],[145,1],[150,3],[160,4],[165,3],[170,3],[175,3],[180,1],[185,2],[190,1],[195,3],[200,1],[205,1],[210,2],[215,1],[220,3],[225,2],[235,2],[245,1],[255,1],[265,1],[270,2],[275,1],[285,1],[290,2],[305,1],[310,2],[325,1],[340,1],[345,1],[355,1],[370,1],[380,1],[395,1],[400,1],[410,2],[415,2],[425,1],[430,1],[445,1],[450,2],[460,2],[515,1],[520,2],[530,1],[570,1],[610,1],[635,1],[675,1],[720,1],[730,1],[770,1],[820,1],[825,1],[835,1],[840,1],[850,1],[975,1],[1045,1],[1050,1],[1235,1],[1265,1],[1325,1],[1370,1],[1415,1],[1875,1],[2060,1],[2300,1],[2325,1],[2545,1],[2930,1]]",195387.3781,30
77547,Texas,29.7594549,29.7181173,-95.214373,-95.2542021,29.73860701,-95.24043895,1064.2,2829,96.46017699,89.49699462,26124,49219,28506,41197,92930,40,237976,10,59494,7362827.434,16253144.3,8619242.924,12690197.3,30194867.18,12273.1776,75120279.14,"[[0,466],[5,940],[10,680],[15,339],[20,143],[25,59],[30,30],[35,17],[40,13],[45,10],[50,16],[55,6],[60,8],[65,7],[70,1],[75,8],[80,4],[85,5],[90,6],[95,2],[100,4],[105,1],[110,1],[115,7],[120,5],[125,5],[130,1],[135,1],[140,3],[150,1],[155,1],[165,3],[180,2],[200,1],[205,1],[235,1],[245,2],[255,1],[260,1],[265,1],[280,1],[285,1],[290,1],[310,2],[315,1],[340,3],[385,1],[400,1],[435,1],[460,1],[575,1],[610,1],[670,1],[715,1],[925,1],[930,2],[1290,1],[1355,1],[1450,1],[1515,1],[1555,1],[1655,1]]",36529.97375,0
77550,Texas,29.4992848,29.276027,-94.5230257,-94.8214455,29.3329652,-94.75759899,1099.9,9777,76.34211639,90.22702104,43660,92294,106641,124121,351316,36,718032,9,179508,12918798.8,32417917.63,32217295.87,41402602.72,120634686.3,11649.09747,239591301.3,"[[0,2069],[5,3258],[10,2021],[15,981],[20,410],[25,192],[30,140],[35,88],[40,74],[45,66],[50,46],[55,37],[60,35],[65,36],[70,22],[75,21],[80,20],[85,25],[90,14],[95,15],[100,8],[105,12],[110,7],[115,7],[120,6],[125,7],[130,6],[135,9],[140,4],[145,5],[150,5],[155,2],[160,5],[165,9],[170,3],[175,5],[180,4],[185,2],[190,4],[195,2],[200,2],[205,3],[210,3],[215,2],[220,4],[230,2],[235,4],[240,1],[245,2],[250,1],[255,1],[260,2],[270,2],[275,4],[280,1],[285,5],[290,2],[295,1],[300,1],[310,1],[315,3],[320,1],[330,2],[345,1],[355,2],[360,3],[385,1],[395,2],[465,1],[470,1],[480,1],[485,1],[490,1],[500,1],[505,1],[525,1],[575,1],[585,1],[595,2],[655,1],[660,2],[675,1],[710,1],[715,1],[725,1],[780,1],[790,1],[870,1],[880,1],[920,1],[940,1],[950,1],[965,1],[975,1],[1000,1],[1015,1],[1060,1],[1090,1],[1105,1],[1220,2],[1470,1]]",116314.1278,6
77551,Texas,29.2973373,29.2552288,-94.8112128,-94.8582824,29.27858356,-94.8289216,1099.9,6502,99.0920882,94.56079116,71478,96845,101808,108097,191984,50,570212,12.5,142553,21379486.45,34259361.22,31385569.41,36883192.96,66419035.38,16330.24213,190326645.4,"[[0,709],[5,1687],[10,1521],[15,935],[20,534],[25,339],[30,179],[35,109],[40,66],[45,62],[50,43],[55,42],[60,37],[65,27],[70,24],[75,21],[80,18],[85,12],[90,13],[95,8],[100,6],[105,3],[110,7],[115,7],[120,8],[125,1],[130,3],[135,1],[140,3],[145,1],[150,1],[155,1],[160,1],[165,2],[170,4],[175,2],[180,2],[185,1],[195,3],[200,1],[205,1],[210,1],[215,2],[220,2],[225,4],[230,2],[240,1],[245,2],[250,3],[280,4],[285,2],[290,2],[295,1],[305,2],[320,1],[325,1],[335,2],[345,1],[355,1],[360,1],[385,1],[425,1],[440,1],[510,1],[530,1],[605,1],[630,1],[640,1],[685,1],[770,1],[790,1],[800,1],[815,1],[1050,1],[1190,1],[1255,1],[1280,1],[1490,1],[1705,1],[1760,2],[2485,1]]",92553.26845,3
77554,Texas,29.3526311,29.094741,-94.8092799,-95.1109436,29.20675568,-94.95981734,1099.9,7566,91.9461556,93.87096774,79375,116742,101612,116010,147357,49,561096,12.25,140274,23725509.76,41448845.77,31469866.6,39643038.44,51034581.8,16085.17422,187321842.4,"[[0,795],[5,1955],[10,2010],[15,1334],[20,645],[25,295],[30,121],[35,73],[40,54],[45,33],[50,26],[55,15],[60,19],[65,14],[70,11],[75,12],[80,10],[85,7],[90,12],[95,4],[100,9],[105,4],[110,2],[115,4],[120,8],[125,6],[130,4],[135,2],[140,4],[145,3],[150,1],[155,2],[160,2],[170,3],[175,1],[180,1],[185,2],[190,2],[195,1],[200,1],[205,2],[210,2],[215,2],[220,2],[225,1],[230,2],[235,1],[240,3],[245,2],[255,1],[260,1],[265,1],[270,3],[280,2],[285,1],[290,1],[295,1],[300,1],[310,1],[315,3],[320,1],[330,3],[365,1],[425,1],[430,1],[470,2],[510,1],[545,1],[555,1],[595,1],[645,2],[665,1],[675,1],[690,1],[695,1],[715,1],[775,1],[990,1],[1095,1],[1105,1],[1125,1],[1190,1]]",90872.69589,8
77562,Texas,29.8634196,29.7916836,-94.9992942,-95.1052053,29.82098517,-95.04851123,1064.2,4410,92.76701617,84.48275862,33045,68416,38449,56492,98277,45,294679,11.25,73669.75,9389137.168,22541169.16,11480591.73,17334880.28,31904560.91,13790.80466,92650339.25,"[[0,724],[5,1208],[10,943],[15,673],[20,380],[25,168],[30,93],[35,62],[40,27],[45,19],[50,19],[55,8],[60,11],[65,6],[70,6],[75,4],[80,2],[85,6],[90,6],[95,3],[100,2],[105,1],[110,2],[115,2],[120,1],[125,2],[130,3],[135,3],[140,1],[145,1],[155,1],[160,1],[165,1],[170,1],[175,1],[180,1],[185,1],[190,1],[210,1],[215,1],[220,1],[235,1],[260,2],[275,1],[280,1],[555,1],[665,1],[670,1],[1030,1],[1035,1],[1050,1],[1720,1],[1780,1]]",45193.16384,7
77563,Texas,29.3760758,29.2779845,-94.9066085,-95.0607431,29.34123615,-94.9977671,1099.9,4636,93.4088763,93.73230894,46888,70346,57869,63016,88841,51,326960,12.75,81740,13917987.73,24476539.63,18088149.23,20579403.75,30193230.12,16565.1092,107255310.5,"[[0,421],[5,1062],[10,1390],[15,907],[20,418],[25,159],[30,68],[35,43],[40,21],[45,16],[50,16],[55,14],[60,13],[65,5],[70,8],[75,6],[80,4],[85,5],[90,6],[95,4],[100,1],[105,3],[110,3],[115,3],[120,1],[125,1],[140,2],[145,2],[150,2],[160,2],[165,1],[170,2],[185,1],[215,1],[230,1],[235,2],[245,2],[270,1],[290,1],[300,1],[320,1],[370,2],[400,2],[410,1],[415,1],[470,1],[495,2],[525,1],[595,1],[630,1],[730,1],[770,1],[1035,1],[1125,1]]",52156.804,2
77564,Texas,30.3349824,30.1319583,-94.6262511,-95.154875,30.19129291,-94.69166583,1060.8,11,0.600901352,91.66666667,0,35,673,354,709,64,1771,16,442.75,0,11965.06941,211028.8266,118194.531,235467.5833,19662.20166,576656.0103,"[[0,3],[5,2],[15,2],[20,1],[40,1],[85,1],[230,1]]",352.3369479,0
77565,Texas,29.5546783,29.4877235,-94.9160172,-95.1914019,29.53998395,-95.03541557,1099.848503,2965,95.33935334,90.58967308,18573,60377,35213,50809,104400,51,269372,12.75,67343,5313132.214,20158439.44,10405256.36,16082190.07,34544328.84,16084.63851,86503346.93,"[[0,313],[5,728],[10,722],[15,472],[20,250],[25,117],[30,68],[35,33],[40,24],[45,23],[50,27],[55,13],[60,22],[65,17],[70,15],[75,11],[80,16],[85,12],[90,6],[95,4],[100,4],[105,6],[110,4],[115,3],[120,3],[125,3],[130,4],[135,1],[140,4],[145,3],[150,1],[155,1],[165,2],[170,2],[175,1],[200,1],[220,1],[230,3],[235,1],[240,1],[255,2],[260,1],[265,1],[270,1],[280,1],[285,1],[300,1],[330,2],[340,1],[350,1],[370,1],[395,1],[400,1],[435,1],[460,1],[470,1],[705,1],[885,1],[930,1],[1875,1],[2205,1]]",42065.40536,5
77566,Texas,29.1095584,29.0044958,-95.4077814,-95.5523968,29.04313238,-95.44373304,1093.95,9249,93.77337322,92.21335992,72155,176644,113090,143991,217852,50,723732,12.5,180933,20631333.3,58015765.42,33859573.34,44735182.43,72116509.47,15568.38729,229358364,"[[0,915],[5,2292],[10,2397],[15,1649],[20,894],[25,398],[30,179],[35,111],[40,74],[45,50],[50,28],[55,25],[60,24],[65,15],[70,10],[75,7],[80,16],[85,9],[90,12],[95,7],[100,6],[105,9],[110,6],[115,2],[120,4],[125,4],[130,5],[135,5],[140,3],[145,4],[150,5],[155,4],[160,1],[165,2],[170,4],[175,2],[185,2],[190,3],[195,2],[205,3],[210,2],[215,1],[220,1],[225,3],[230,1],[235,2],[245,2],[250,2],[255,2],[275,1],[290,1],[295,1],[300,2],[310,1],[315,1],[340,1],[345,1],[355,1],[360,3],[410,2],[430,1],[440,1],[450,1],[485,3],[490,1],[495,1],[500,1],[505,2],[580,1],[595,1],[605,1],[620,3],[690,1],[740,1],[1030,1],[1200,1],[1220,1],[1310,1],[1340,1],[1355,1],[1455,1],[1605,1],[1785,1],[2035,1],[2080,1]]",111533.8642,23
77568,Texas,29.4054543,29.303435,-94.9000295,-95.0510661,29.36997936,-94.98255871,1099.9,6187,92.15096404,91.80887372,52164,92590,53321,83499,175804,45,457378,11.25,114344.5,15316980.86,31615674.13,16428664.34,26873399.42,59645904.33,14381.07042,149880623.1,"[[0,763],[5,1779],[10,1664],[15,919],[20,428],[25,200],[30,93],[35,51],[40,46],[45,21],[50,17],[55,13],[60,13],[65,16],[70,7],[75,9],[80,5],[85,14],[90,12],[95,10],[100,8],[105,7],[110,5],[115,3],[120,4],[125,6],[130,2],[135,3],[140,3],[145,4],[150,4],[155,2],[160,1],[170,1],[175,1],[180,3],[185,3],[200,2],[205,2],[220,2],[225,2],[230,1],[235,2],[240,2],[245,2],[255,1],[260,4],[265,1],[270,1],[335,1],[340,1],[365,1],[380,1],[385,1],[405,1],[430,1],[445,1],[455,1],[460,1],[470,2],[490,1],[505,1],[540,1],[550,1],[595,1],[845,1],[995,2],[1065,1],[1200,1],[1345,1],[1850,1],[2045,1]]",72884.91589,6
77571,Texas,29.7611938,29.5950187,-94.9829578,-95.112368,29.6632396,-95.05603582,1064.2,14340,94.72827448,94.77858559,146979,277607,158940,221564,951335,60,1756425,15,439106.25,41031036.43,92512858.98,47753623.34,68493296.64,313029050.4,18590.06155,562819865.8,"[[0,1057],[5,2586],[10,3407],[15,3128],[20,1834],[25,773],[30,290],[35,146],[40,121],[45,89],[50,75],[55,72],[60,57],[65,33],[70,33],[75,33],[80,29],[85,39],[90,22],[95,25],[100,32],[105,18],[110,16],[115,21],[120,14],[125,12],[130,15],[135,13],[140,12],[145,10],[150,14],[155,4],[160,9],[165,11],[170,10],[175,11],[180,9],[185,9],[190,8],[195,7],[200,8],[205,3],[210,5],[215,1],[220,8],[225,2],[230,6],[235,5],[240,7],[245,8],[250,1],[255,10],[260,2],[265,4],[270,4],[275,3],[280,4],[285,3],[290,5],[295,4],[300,5],[305,3],[310,1],[315,2],[320,5],[325,5],[330,2],[335,2],[340,4],[345,1],[350,3],[355,2],[360,1],[365,2],[370,1],[375,2],[380,2],[385,4],[390,3],[400,2],[410,1],[425,1],[445,2],[455,2],[460,1],[485,1],[490,1],[500,1],[510,2],[515,1],[525,1],[530,1],[535,2],[550,1],[580,1],[630,1],[635,2],[640,1],[655,1],[660,1],[675,1],[690,1],[705,1],[715,1],[740,1],[760,1],[765,1],[810,1],[820,1],[865,2],[890,1],[930,3],[945,2],[950,1],[965,1],[985,1],[990,2],[1010,1],[1035,1],[1055,1],[1105,1],[1255,1],[1260,1],[1265,1],[1270,1],[1315,1],[1390,1],[1635,1],[1640,1],[1650,1],[1670,1],[1675,1],[1705,1],[1715,1],[1795,1],[1845,1],[1930,1],[2065,1],[2075,1],[2170,1],[2205,2],[2310,1],[2340,1],[2360,1],[2365,1],[2430,1],[2440,1],[2510,1],[2535,1],[2540,1],[2580,1],[2630,1],[3045,1],[3215,1],[3350,1],[3360,1],[3545,1],[3810,1],[4010,1],[5290,1]]",273691.6737,7
77573,Texas,29.551698,29.4619865,-95.0005737,-95.1742662,29.50117937,-95.09187899,1099.89655,26003,93.37320574,95.17587204,95191,546455,289726,443948,442343,49,1817663,12.25,454415.75,27034800.79,180779078.1,85964015.56,138399009.7,145767447.2,15296.18548,577944351.3,"[[0,2280],[5,6828],[10,7637],[15,4862],[20,2153],[25,873],[30,313],[35,140],[40,104],[45,77],[50,84],[55,54],[60,54],[65,50],[70,21],[75,41],[80,29],[85,36],[90,40],[95,32],[100,19],[105,14],[110,7],[115,11],[120,6],[125,9],[130,11],[135,11],[140,8],[145,6],[150,4],[155,9],[160,13],[165,7],[170,8],[175,12],[180,11],[185,5],[190,5],[195,4],[200,6],[205,2],[210,4],[215,4],[220,3],[225,1],[230,2],[235,1],[240,2],[245,5],[250,1],[255,1],[260,1],[265,1],[275,3],[280,3],[290,1],[295,2],[305,1],[310,1],[315,2],[320,2],[325,1],[330,1],[335,3],[340,1],[350,1],[360,2],[370,1],[375,1],[385,1],[395,1],[405,1],[415,1],[430,2],[435,1],[445,1],[450,2],[460,2],[465,1],[475,1],[490,1],[495,2],[505,1],[515,1],[520,1],[540,1],[570,1],[595,1],[610,1],[625,1],[645,1],[650,1],[670,1],[695,1],[780,2],[790,1],[840,1],[845,1],[850,1],[945,1],[960,1],[980,1],[1010,3],[1055,1],[1110,1],[1220,1],[1230,1],[1270,1],[1425,1],[1745,2],[2040,1],[2130,1],[2180,1],[2425,1],[2810,1],[2845,1]]",281046.506,31
77578,Texas,29.541844,29.4138985,-95.3143552,-95.4267057,29.4973213,-95.37316077,1093.95,6450,80.96505439,92.18236387,28404,115242,81242,100266,125529,52,450683,13,112670.75,8224421.735,38846957.44,24737882.41,30874930.56,41474764.06,16487.12253,144158956.2,"[[0,668],[5,1473],[10,1677],[15,1238],[20,666],[25,309],[30,136],[35,61],[40,51],[45,24],[50,21],[55,19],[60,8],[65,6],[70,5],[75,4],[80,8],[85,4],[90,8],[95,2],[100,7],[105,5],[110,2],[115,1],[120,3],[125,1],[135,1],[140,2],[145,3],[150,2],[155,2],[160,1],[165,1],[170,1],[175,1],[180,2],[185,2],[200,1],[205,2],[210,2],[220,2],[240,3],[315,1],[330,1],[335,1],[340,1],[475,1],[510,1],[580,1],[585,1],[605,1],[865,1],[880,1],[1125,1],[1150,1],[1275,1],[2015,1]]",70102.54683,5
77581,Texas,29.5998839,29.5121731,-95.2167481,-95.3509023,29.56095627,-95.27111976,1090.67619,16223,93.21281489,93.08583888,104786,333502,218295,276581,489347,57,1422511,14.25,355627.75,29804302.59,109960475.5,66002295.34,85907216.12,162048868.4,17713.55487,453723158,"[[0,1369],[5,3370],[10,3951],[15,3216],[20,1936],[25,824],[30,403],[35,227],[40,154],[45,94],[50,68],[55,52],[60,47],[65,37],[70,30],[75,38],[80,35],[85,27],[90,23],[95,20],[100,20],[105,22],[110,8],[115,17],[120,16],[125,10],[130,10],[135,7],[140,8],[145,10],[150,9],[155,8],[160,9],[165,3],[170,6],[175,2],[180,3],[185,4],[190,7],[195,3],[200,3],[205,3],[210,2],[215,1],[220,5],[225,2],[230,5],[235,3],[240,2],[245,3],[255,2],[260,2],[265,4],[270,3],[275,2],[285,1],[290,1],[310,3],[315,1],[330,2],[335,1],[345,2],[355,2],[365,1],[375,1],[380,1],[390,1],[395,1],[400,1],[415,1],[420,1],[430,3],[435,2],[450,1],[460,1],[465,1],[480,2],[485,1],[490,1],[500,1],[515,1],[520,1],[535,1],[570,1],[615,1],[665,1],[675,1],[695,1],[700,1],[710,1],[720,1],[750,1],[765,2],[770,1],[785,1],[835,2],[845,1],[875,1],[895,3],[955,1],[975,1],[995,1],[1045,1],[1115,1],[1135,1],[1145,1],[1185,1],[1240,1],[1265,1],[1270,1],[1345,1],[1370,1],[1615,1],[1680,1],[1790,1],[2205,1],[2240,1],[2255,1],[2560,1],[3410,1]]",220639.4231,16
77583,Texas,29.5509022,29.2800602,-95.3215035,-95.5890325,29.44820648,-95.44211346,1087.757906,4607,38.13939348,91.80948585,19742,80055,47939,66139,66006,47,279881,11.75,69970.25,5723484.268,27013024.64,14527513.82,20539007.28,21808287.8,14785.91124,89611317.82,"[[0,512],[5,1297],[10,1208],[15,759],[20,388],[25,191],[30,73],[35,42],[40,27],[45,18],[50,21],[55,7],[60,6],[65,5],[70,4],[80,4],[85,2],[90,2],[95,1],[100,1],[105,5],[110,5],[115,1],[120,2],[125,1],[135,2],[145,3],[150,2],[155,3],[160,1],[165,1],[170,1],[180,2],[205,2],[210,1],[215,1],[235,1],[375,1],[390,1],[400,1],[520,1],[970,1]]",43576.76948,2
77584,Texas,29.5873427,29.5013967,-95.2604656,-95.4413994,29.55224347,-95.36244379,1092.138952,25423,93.27740017,96.48563513,102486,569006,380111,488663,369693,57,1909959,14.25,477489.75,29009383.37,191385907.9,113853160.5,149562819.8,122081633.4,18035.2973,605892904.9,"[[0,1415],[5,4837],[10,7320],[15,6159],[20,3013],[25,1264],[30,439],[35,152],[40,100],[45,65],[50,59],[55,53],[60,41],[65,40],[70,44],[75,39],[80,56],[85,44],[90,33],[95,15],[100,15],[105,17],[110,9],[115,7],[120,9],[125,6],[130,14],[135,4],[140,8],[145,11],[150,4],[155,3],[160,4],[165,1],[170,6],[175,4],[180,8],[185,3],[190,3],[195,2],[200,1],[205,1],[210,3],[215,3],[220,5],[225,5],[230,2],[235,2],[240,1],[245,2],[255,2],[260,1],[270,2],[280,4],[285,1],[290,5],[300,1],[305,1],[310,2],[325,1],[330,1],[335,1],[345,1],[350,3],[360,1],[370,1],[390,2],[420,1],[445,1],[450,2],[460,1],[470,1],[535,1],[540,1],[585,1],[595,1],[645,1],[690,1],[740,1],[825,1],[900,1],[910,1],[920,1],[950,1],[965,1],[975,1],[995,1],[1005,1],[1015,1],[1040,1],[1080,1],[1085,1],[1090,1],[1100,1],[1145,1],[1180,1],[1235,1],[1240,1],[1260,1],[1265,1],[1420,1],[1835,1],[1875,1],[2030,1],[2175,1],[2440,1],[2560,1],[3330,1]]",294637.5089,34
77586,Texas,29.6126526,29.5483947,-94.9848359,-95.0697202,29.57761993,-95.03384771,1064.201248,7148,97.87071274,93.1214174,57710,154481,98386,117026,145606,57,573209,14.25,143302.25,16131411.59,50650608.3,29302651.05,35459851.79,47867970.56,17106.55464,179412493.3,"[[0,572],[5,1507],[10,1804],[15,1413],[20,826],[25,367],[30,184],[35,85],[40,65],[45,32],[50,32],[55,28],[60,23],[65,23],[70,18],[75,14],[80,11],[85,16],[90,8],[95,12],[100,6],[105,5],[110,4],[115,5],[120,4],[125,8],[130,3],[135,3],[140,2],[145,1],[150,5],[155,1],[160,1],[165,3],[170,3],[175,1],[180,3],[185,3],[190,1],[195,2],[200,2],[205,1],[210,2],[240,1],[245,4],[250,1],[255,1],[265,1],[270,1],[280,1],[290,1],[300,3],[315,2],[330,1],[335,1],[355,1],[365,2],[370,1],[380,1],[390,1],[395,1],[440,1],[460,1],[480,1],[485,1],[515,1],[565,1],[650,1],[660,1],[715,1],[840,1],[1085,1],[1225,1],[1250,1],[1710,1]]",87245.86417,11
77587,Texas,29.6702532,29.64923,-95.2084204,-95.2511217,29.66107331,-95.22999308,1064.2,4670,97.55271084,90.11964492,36797,56392,43338,61324,228048,48,425899,12,106474.75,10435021.94,18656426.59,12769778.27,19521789.84,75009527.89,14998.02858,136392544.5,"[[0,560],[5,1158],[10,1153],[15,663],[20,277],[25,134],[30,87],[35,117],[40,119],[45,74],[50,36],[55,29],[60,19],[65,26],[70,15],[75,12],[80,17],[85,11],[90,13],[95,13],[100,5],[105,7],[110,9],[115,18],[120,12],[125,13],[130,4],[135,6],[140,4],[145,5],[150,5],[160,2],[170,2],[175,2],[180,1],[185,1],[190,4],[205,4],[210,1],[215,3],[225,1],[230,1],[245,1],[255,1],[265,1],[270,1],[275,2],[295,1],[300,1],[305,1],[310,1],[335,2],[365,1],[405,1],[525,2],[560,1],[580,1],[590,1],[595,1],[965,1],[1030,1],[1110,1],[1135,1],[1215,1],[1440,1],[1860,1]]",66325.84608,1
77590,Texas,29.4540304,29.3484899,-94.8853942,-94.9592587,29.3966948,-94.91998233,1099.9,11143,95.80814188,93.75683635,121126,181741,90942,142875,364938,51,901622,12.75,225405.5,35585318.98,63019845.25,28362946.05,46061903.92,124101030.7,16424.77827,297131044.9,"[[0,1179],[5,2769],[10,2850],[15,2013],[20,920],[25,394],[30,202],[35,137],[40,74],[45,68],[50,61],[55,46],[60,44],[65,39],[70,27],[75,26],[80,14],[85,26],[90,15],[95,8],[100,12],[105,10],[110,8],[115,7],[120,11],[125,7],[130,12],[135,13],[140,8],[145,9],[150,5],[155,9],[160,9],[165,5],[170,4],[175,5],[180,4],[185,4],[190,3],[195,1],[200,3],[205,2],[210,1],[215,8],[220,2],[225,3],[230,1],[235,5],[240,1],[245,1],[250,3],[255,5],[260,4],[265,1],[280,1],[285,2],[290,1],[295,2],[305,2],[315,1],[330,2],[340,2],[345,1],[360,1],[370,1],[430,1],[460,1],[465,1],[490,1],[510,1],[515,1],[545,1],[550,2],[565,1],[625,1],[660,2],[725,1],[850,1],[890,1],[915,3],[990,1],[1015,1],[1170,1],[1190,1],[1340,1],[1420,1],[1485,1],[1510,1],[1975,1],[2245,1]]",144490.8006,8
